Id,PID,MS SubClass,Lot Frontage,Lot Area,Alley,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,SalePrice,have_bsmt,have_fireplace,have_garage,have_pool,have_fence,msz_RL,msz_R_others,msz_others,msz_nan,st_Grvl,st_Pave,st_nan,ld_c_Lvl,ld_c_unLvl,ld_c_nan,lt_c_Corner,lt_c_Inside,lt_c_others,lt_c_nan,nbrhd_pc_50010,nbrhd_pc_50011,nbrhd_pc_50014,nbrhd_nan,cdn_1_Norm,cdn_1_feature,cdn_1_rail,cdn_1_street,cdn_1_nan,cdn_2_Norm,cdn_2_other,cdn_2_nan,bdg_t_Duplex,bdg_t_fam,bdg_t_twnhs,bdg_t_nan,hse_s_1story,hse_s_2story,hse_s_split,hse_s_nan,rf_s_Gable,rf_s_other,rf_s_nan,rf_m_CompShg,rf_m_other,rf_m_nan,ex_1_MetalSd,ex_1_VinylSd,ex_1_cement,ex_1_other,ex_1_wood,ex_1_nan,ex_2_MetalSd,ex_2_VinylSd,ex_2_cement,ex_2_other,ex_2_wood,ex_2_nan,mvt_None,mvt_Stone,mvt_brick,mvt_nan,fdn_CBlock,fdn_PConc,fdn_other,fdn_nan,htg_GasA,htg_other,htg_nan,grge_t_Attchd,grge_t_Detchd,grge_t_other,grge_t_nan,sle_t_Con,sle_t_Oth,sle_t_WD,sle_t_nan
1403,905401060,20,,53227,0,3,4,2,4,6,1954,1994,0.0,3,3,4,3,4,4,1116.0,1,0.0,248.0,1364.0,5,1,5,1663,0,0,1663,1.0,0.0,1,0,2,1,4,6,7,2,4,3,2.0,529.0,3,3,3,224,137,0,0,0,0,0,0,0,0,3,2008,256000,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
596,534226120,20,70.0,9100,0,4,4,3,5,6,1965,1965,0.0,3,3,3,3,1,4,338.0,3,466.0,121.0,925.0,5,1,5,925,0,0,925,0.0,1.0,1,0,2,1,3,5,8,0,0,1,1.0,429.0,3,3,3,0,0,0,0,0,0,0,2,0,0,7,2009,117500,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
922,909276200,50,130.0,9600,0,3,4,3,5,7,1940,1950,0.0,4,4,3,2,1,3,428.0,1,0.0,300.0,728.0,5,1,5,976,332,0,1308,1.0,0.0,1,1,2,1,3,7,6,2,3,1,1.0,256.0,3,3,3,0,70,0,0,0,0,0,0,0,0,6,2009,160000,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2065,905201080,20,81.0,14175,0,4,4,2,5,5,1956,1998,0.0,3,3,3,3,1,3,386.0,5,522.0,332.0,1240.0,4,1,5,1375,0,0,1375,1.0,0.0,1,0,3,1,3,6,8,1,4,1,1.0,323.0,3,3,3,0,0,0,0,0,0,0,0,0,0,12,2007,187000,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1710,528166150,60,110.0,14277,0,4,4,3,8,5,2003,2003,280.0,4,3,5,3,2,6,938.0,1,0.0,379.0,1317.0,5,1,5,1217,1168,0,2385,1.0,0.0,2,1,3,1,4,7,8,1,4,3,3.0,818.0,3,3,3,192,228,0,0,0,0,0,0,0,0,1,2007,350000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1034,527401130,90,60.0,9000,0,4,4,3,5,5,1974,1974,0.0,3,3,4,3,2,1,0.0,1,0.0,896.0,896.0,3,1,5,896,896,0,1792,0.0,0.0,2,2,4,2,3,8,8,0,0,1,2.0,480.0,3,3,3,0,45,0,0,0,0,0,0,0,0,6,2008,133000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
470,528228295,120,51.0,3635,0,4,4,3,7,5,2007,2007,130.0,4,3,4,3,1,5,988.0,1,0.0,398.0,1386.0,5,1,5,1569,0,0,1569,0.0,1.0,2,0,1,1,4,7,8,1,3,2,3.0,660.0,3,3,3,143,20,0,0,0,0,0,0,0,0,5,2009,175900,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
819,906340100,20,84.0,10933,0,4,4,3,9,5,2009,2009,242.0,5,3,5,3,4,6,1021.0,1,0.0,534.0,1555.0,5,1,5,1680,0,0,1680,1.0,0.0,1,1,1,1,5,8,8,1,4,3,3.0,1138.0,3,3,3,185,24,0,0,0,0,0,0,0,0,7,2009,323262,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2160,907405130,20,65.0,8450,0,4,4,3,7,5,2003,2003,0.0,4,3,4,3,2,6,699.0,1,0.0,638.0,1337.0,5,1,5,1337,0,0,1337,1.0,0.0,2,0,3,1,4,6,8,0,0,2,2.0,531.0,3,3,3,0,39,0,0,0,0,0,0,0,0,10,2007,185000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2552,534430050,30,60.0,8550,0,4,4,3,6,8,1934,1950,0.0,3,3,3,3,1,4,574.0,1,0.0,242.0,816.0,5,1,5,816,0,0,816,1.0,0.0,1,0,2,1,3,4,8,1,2,1,1.0,240.0,3,3,3,228,0,40,0,0,0,0,3,0,0,7,2006,129800,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
41,528120100,20,95.0,12182,0,4,4,3,7,5,2005,2005,226.0,4,3,4,3,2,4,1201.0,1,0.0,340.0,1541.0,5,1,5,1541,0,0,1541,0.0,0.0,2,0,3,1,4,7,8,1,4,2,2.0,532.0,3,3,3,0,70,0,0,0,0,0,0,0,0,5,2010,220000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
742,903231030,50,51.0,6120,0,4,4,3,4,7,1935,1995,0.0,3,3,3,3,1,1,0.0,1,0.0,884.0,884.0,5,1,5,989,584,0,1573,0.0,0.0,1,0,3,1,4,6,8,0,0,1,1.0,240.0,3,3,3,0,0,54,0,120,0,0,0,0,0,7,2009,133000,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
686,535454100,50,60.0,10800,0,4,4,3,4,7,1949,1996,0.0,3,3,3,3,1,1,0.0,1,0.0,832.0,832.0,3,1,3,832,629,0,1461,0.0,0.0,2,0,4,1,3,6,8,0,0,1,1.0,384.0,3,3,3,0,204,0,0,0,0,0,0,0,0,8,2009,133500,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
314,914478110,90,,12760,0,3,4,3,6,5,1976,1976,0.0,3,3,3,3,1,1,0.0,1,0.0,1958.0,1958.0,3,1,5,2048,0,0,2048,0.0,0.0,3,0,5,2,3,9,8,0,0,1,2.0,776.0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,2010,170000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1630,527165170,60,,7655,0,3,4,3,6,5,1993,1994,0.0,3,3,4,3,1,1,0.0,1,0.0,903.0,903.0,4,1,5,910,732,0,1642,0.0,0.0,2,1,3,1,3,7,8,1,3,2,2.0,392.0,3,3,3,290,84,0,0,0,0,0,0,0,0,7,2007,168000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
191,902403070,70,60.0,10560,0,4,4,3,6,7,1922,1994,0.0,3,3,2,3,1,3,283.0,1,0.0,455.0,738.0,5,1,5,868,602,0,1470,0.0,0.0,1,1,2,1,3,6,7,0,0,1,2.0,624.0,3,3,3,0,0,0,0,0,0,0,0,0,0,6,2010,140750,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1626,527162140,60,60.0,7500,0,4,4,3,6,5,1999,2003,0.0,3,3,4,3,1,1,0.0,1,0.0,938.0,938.0,5,1,5,957,1342,0,2299,0.0,0.0,3,1,5,1,3,7,8,1,3,3,2.0,482.0,3,3,3,188,30,0,0,0,0,0,0,0,0,8,2007,204000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
59,528292020,60,,9505,0,3,4,3,7,5,2001,2001,180.0,4,3,4,3,1,1,0.0,1,0.0,884.0,884.0,5,1,5,884,1151,0,2035,0.0,0.0,2,1,3,1,4,8,8,1,4,3,2.0,434.0,3,3,3,144,48,0,0,0,0,0,0,0,0,5,2010,222500,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2632,535478010,85,69.0,10205,0,3,4,3,5,5,1962,1962,0.0,3,3,3,3,3,4,784.0,1,0.0,141.0,925.0,3,1,5,999,0,0,999,1.0,0.0,1,0,3,1,3,6,8,0,0,1,1.0,300.0,3,3,3,150,72,0,0,0,0,0,0,0,0,5,2006,134500,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1835,533205110,120,45.0,4379,0,3,4,3,8,5,2004,2004,0.0,4,3,4,3,3,6,851.0,1,0.0,527.0,1378.0,5,1,5,1378,0,0,1378,1.0,0.0,2,0,2,1,4,6,8,1,4,3,2.0,540.0,3,3,3,160,56,0,0,0,0,0,0,0,0,7,2007,214000,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2675,903229040,190,65.0,7800,0,4,4,3,5,7,1939,1950,0.0,3,3,4,3,2,3,507.0,1,0.0,286.0,793.0,3,1,5,793,325,0,1118,1.0,0.0,1,0,3,1,3,5,8,1,4,1,2.0,410.0,3,3,3,0,0,0,0,271,0,0,3,0,0,5,2006,119900,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1503,908201120,90,92.0,12108,0,4,4,3,4,4,1955,1955,270.0,3,3,3,3,1,5,133.0,1,0.0,1307.0,1440.0,3,0,3,1440,0,0,1440,0.0,0.0,2,0,4,2,2,8,8,0,0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,2008,118000,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1963,535452060,20,70.0,7000,0,4,4,3,5,7,1960,2002,45.0,3,3,3,3,1,3,588.0,1,0.0,422.0,1010.0,5,1,5,1134,0,0,1134,0.0,0.0,1,0,2,1,3,6,8,0,0,2,1.0,254.0,3,3,3,0,16,0,0,0,0,0,1,0,0,4,2007,135000,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1352,903400180,50,64.0,13053,1,4,4,3,6,7,1923,2000,0.0,3,3,3,3,1,1,0.0,1,0.0,833.0,833.0,4,1,5,1053,795,0,1848,0.0,0.0,1,1,4,1,4,8,8,1,4,1,2.0,370.0,3,3,1,0,0,0,0,220,0,0,0,0,0,6,2008,207000,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1519,909175100,50,60.0,8400,0,4,4,3,6,5,1925,1950,0.0,3,3,3,3,1,3,423.0,1,0.0,758.0,1181.0,2,1,5,1390,304,0,1694,0.0,0.0,2,0,4,1,3,7,8,1,4,1,2.0,576.0,3,3,3,342,0,128,0,0,0,0,0,0,0,6,2008,136500,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1305,902205140,20,50.0,6000,0,4,4,3,4,7,1954,2000,0.0,3,3,3,3,1,1,0.0,1,0.0,901.0,901.0,5,1,5,901,0,0,901,0.0,0.0,1,0,2,1,3,4,8,0,0,1,1.0,281.0,2,3,3,0,0,0,0,0,0,0,0,0,0,8,2008,107900,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2014,903231090,50,,6240,0,4,4,3,6,5,1938,1950,0.0,3,3,3,3,1,2,52.0,1,0.0,809.0,861.0,4,1,5,861,548,0,1409,1.0,0.0,1,1,3,1,3,6,8,1,4,1,2.0,528.0,3,3,3,225,0,84,0,0,0,0,0,0,0,3,2007,126000,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,526301100,20,141.0,31770,0,3,4,3,6,5,1960,1960,112.0,3,3,3,4,4,4,639.0,1,0.0,441.0,1080.0,2,1,5,1656,0,0,1656,1.0,0.0,1,0,3,1,3,7,8,2,4,3,2.0,528.0,3,3,2,210,62,0,0,0,0,0,0,0,0,5,2010,215000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1052,528102110,60,96.0,12474,0,4,4,3,10,5,2007,2008,272.0,5,3,5,3,3,6,1280.0,1,0.0,402.0,1682.0,5,1,5,1742,590,0,2332,1.0,0.0,2,1,3,1,5,9,8,1,5,3,3.0,846.0,3,3,3,196,134,0,0,0,0,0,0,0,0,8,2008,426000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
622,534478230,20,80.0,9600,0,4,4,3,5,7,1950,2007,0.0,4,3,3,3,1,5,607.0,1,0.0,506.0,1113.0,4,1,5,1113,0,0,1113,0.0,0.0,1,0,3,1,4,5,8,1,4,1,1.0,264.0,3,3,3,0,80,120,0,0,0,0,0,0,0,7,2009,147000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
913,909251050,30,64.0,8574,0,4,4,3,6,8,1916,2000,0.0,4,3,3,3,1,1,0.0,1,0.0,816.0,816.0,5,1,5,1232,0,0,1232,0.0,0.0,1,0,3,1,4,6,8,1,4,1,2.0,440.0,3,3,3,0,0,180,0,0,0,0,0,0,0,10,2009,147500,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1058,528114040,20,104.0,14418,0,3,4,3,9,5,2007,2007,480.0,5,3,5,3,4,6,1375.0,1,0.0,575.0,1950.0,5,1,5,1950,0,0,1950,1.0,0.0,2,0,2,1,5,7,8,1,4,3,3.0,706.0,3,3,3,156,207,0,0,0,0,0,0,0,0,5,2008,383000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2348,527354040,20,80.0,10400,0,4,4,3,7,5,1988,1988,102.0,3,3,4,3,3,6,929.0,1,0.0,916.0,1845.0,4,1,5,1872,0,0,1872,0.0,1.0,2,0,3,1,3,6,8,1,3,3,2.0,604.0,3,3,3,197,39,0,0,0,0,0,0,0,0,6,2006,241500,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1527,909252220,50,63.0,15564,0,4,4,3,6,6,1914,1995,0.0,3,3,4,3,1,1,0.0,1,0.0,676.0,676.0,5,1,5,676,588,0,1264,0.0,0.0,1,0,3,1,3,6,8,0,0,1,2.0,400.0,3,3,3,424,0,0,0,0,0,0,0,1,400,1,2008,147500,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1011,527208010,60,101.0,13543,0,3,4,3,8,5,2005,2005,130.0,4,3,5,3,4,6,16.0,1,0.0,1152.0,1168.0,5,1,5,1168,1332,0,2500,0.0,0.0,3,1,5,1,5,9,8,1,4,3,3.0,683.0,3,3,3,192,32,0,0,0,0,0,0,0,0,7,2008,355000,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1332,903225050,45,50.0,6130,0,4,4,3,5,6,1924,1950,0.0,3,3,3,3,1,5,784.0,1,0.0,0.0,784.0,4,1,5,784,0,0,784,1.0,0.0,1,0,2,1,4,5,8,0,0,0,0.0,0.0,0,0,3,0,0,116,0,0,0,0,0,0,0,5,2008,109500,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
709,902205010,30,50.0,5925,0,4,4,3,2,4,1940,1950,0.0,3,4,0,0,0,0,0.0,0,0.0,0.0,0.0,2,0,4,612,0,0,612,0.0,0.0,1,0,1,1,3,4,8,0,0,1,1.0,308.0,3,2,1,0,0,25,0,0,0,0,0,0,0,10,2009,45000,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
209,904100140,70,,24090,0,4,4,3,7,7,1940,1950,0.0,3,4,3,3,2,1,0.0,1,0.0,1032.0,1032.0,5,1,5,1207,1196,0,2403,0.0,0.0,2,0,4,1,3,10,8,2,3,1,1.0,349.0,3,3,3,56,0,318,0,0,0,0,0,0,0,6,2010,244400,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
619,534476150,20,80.0,9600,0,4,4,3,6,5,1953,1953,238.0,3,3,3,3,1,6,1285.0,1,0.0,131.0,1416.0,3,1,5,1644,0,0,1644,1.0,0.0,1,0,3,1,3,7,8,2,4,3,2.0,418.0,3,3,3,110,0,0,0,0,0,0,0,0,0,10,2009,167000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2150,907262020,60,65.0,8158,0,4,4,3,7,5,2002,2002,214.0,4,3,4,3,1,1,0.0,1,0.0,860.0,860.0,5,1,5,860,869,0,1729,0.0,0.0,2,1,3,1,4,7,8,0,0,3,2.0,542.0,3,3,3,386,63,0,0,0,0,0,0,0,0,8,2007,200000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2704,904302020,30,50.0,5220,0,3,4,3,5,3,1936,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,830.0,830.0,4,1,5,879,0,0,879,0.0,0.0,1,0,2,1,3,4,8,0,0,1,1.0,180.0,3,3,2,0,108,0,0,0,0,0,0,0,0,1,2006,80000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2839,908275220,20,60.0,8172,0,4,4,3,5,7,1955,1990,0.0,3,3,3,3,1,3,167.0,1,0.0,697.0,864.0,3,1,5,864,0,0,864,1.0,0.0,1,0,2,1,3,5,8,0,0,1,2.0,572.0,3,3,1,0,0,0,0,0,0,0,0,0,0,4,2006,115000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
